States,Regions,latitude,longitude,Date,consumption
Assam,NER,26.7499809,94.21666744,,23.1
Punjab,NR,31.51997398,75.98000281,,102.8
Haryana,NR,28.45000633,77.01999101,,109.9
Rajasthan,NR,26.44999921,74.63998124,,212.3
UP,NR,27.59998069,78.05000565,,236.2
Uttarakhand,NR,30.32040895,78.05000565,,34.2
Gujarat,WR,22.2587,71.1924,,336.7
MP,WR,21.30039105,76.13001949,,250.3
Goa,WR,15.491997,73.81800065,,12.9
Andhra Pradesh,SR,14.7504291,78.57002559,,167.7
Telangana,SR,18.1124,79.0193,,168.6
Karnataka,SR,12.57038129,76.91999711,,195.3
Kerala,SR,8.900372741,76.56999263,,74.2
Tamil Nadu,SR,12.92038576,79.15004187,,264.7
Bihar,ER,25.78541445,87.4799727,,69
Odisha,ER,19.82042971,85.90001746,,74.9
West Bengal,ER,22.58039044,88.32994665,,114.1
Assam,NER,26.7499809,94.21666744,,22.9
Punjab,NR,31.51997398,75.98000281,,101.4
Haryana,NR,28.45000633,77.01999101,,108.5
Rajasthan,NR,26.44999921,74.63998124,,213.3
Delhi,NR,28.6699929,77.23000403,,60.4
UP,NR,27.59998069,78.05000565,,240.5
HP,NR,31.10002545,77.16659704,,29.1
J&K,NR,33.45,76.24,,44.1
Chhattisgarh,WR,22.09042035,82.15998734,,71.7
Gujarat,WR,22.2587,71.1924,,333.5
MP,WR,21.30039105,76.13001949,,250.7
Maharashtra,WR,19.25023195,73.16017493,,445
Andhra Pradesh,SR,14.7504291,78.57002559,,170
Telangana,SR,18.1124,79.0193,,167.3
Karnataka,SR,12.57038129,76.91999711,,190.9
Tamil Nadu,SR,12.92038576,79.15004187,,250
Pondy,SR,11.93499371,79.83000037,,6.9
Jharkhand,ER,23.80039349,86.41998572,,24.5
Odisha,ER,19.82042971,85.90001746,,77.5
West Bengal,ER,22.58039044,88.32994665,,115.6
Assam,NER,26.7499809,94.21666744,,23
Meghalaya,NER,25.57049217,91.8800142,,6
Punjab,NR,31.51997398,75.98000281,,92.9
Haryana,NR,28.45000633,77.01999101,,97.7
Rajasthan,NR,26.44999921,74.63998124,,210.3
Delhi,NR,28.6699929,77.23000403,,57.2
UP,NR,27.59998069,78.05000565,,232.6
Uttarakhand,NR,30.32040895,78.05000565,,30.9
HP,NR,31.10002545,77.16659704,,25.8
J&K,NR,33.45,76.24,,43.8
Chhattisgarh,WR,22.09042035,82.15998734,,70.5
Gujarat,WR,22.2587,71.1924,,318.3
MP,WR,21.30039105,76.13001949,,246
Maharashtra,WR,19.25023195,73.16017493,,424.4
Andhra Pradesh,SR,14.7504291,78.57002559,,151.7
Telangana,SR,18.1124,79.0193,,159.2
Karnataka,SR,12.57038129,76.91999711,,162.3
Tamil Nadu,SR,12.92038576,79.15004187,,211.8
Pondy,SR,11.93499371,79.83000037,,5.8
Bihar,ER,25.78541445,87.4799727,,66.8
Odisha,ER,19.82042971,85.90001746,,83.8
West Bengal,ER,22.58039044,88.32994665,,102.1
Assam,NER,26.7499809,94.21666744,,20.4
Punjab,NR,31.51997398,75.98000281,,118.3
Haryana,NR,28.45000633,77.01999101,,117.7
Rajasthan,NR,26.44999921,74.63998124,,209.5
Delhi,NR,28.6699929,77.23000403,,61.7
UP,NR,27.59998069,78.05000565,,291.7
Uttarakhand,NR,30.32040895,78.05000565,,35.2
J&K,NR,33.45,76.24,,45.8
Chhattisgarh,WR,22.09042035,82.15998734,,94.2
Gujarat,WR,22.2587,71.1924,,351.5
MP,WR,21.30039105,76.13001949,,199.3
Maharashtra,WR,19.25023195,73.16017493,,471.3
Andhra Pradesh,SR,14.7504291,78.57002559,,197.7
Telangana,SR,18.1124,79.0193,,223.9
Karnataka,SR,12.57038129,76.91999711,,252.5
Kerala,SR,8.900372741,76.56999263,,84.7
Tamil Nadu,SR,12.92038576,79.15004187,,345.9
Pondy,SR,11.93499371,79.83000037,,8.5
Bihar,ER,25.78541445,87.4799727,,79.5
Odisha,ER,19.82042971,85.90001746,,87.1
West Bengal,ER,22.58039044,88.32994665,,152.1
Assam,NER,26.7499809,94.21666744,,24.8
Nagaland,NER,25.6669979,94.11657019,,2.7
Punjab,NR,31.51997398,75.98000281,,123.5
Haryana,NR,28.45000633,77.01999101,,123.4
Rajasthan,NR,26.44999921,74.63998124,,216.3
Delhi,NR,28.6699929,77.23000403,,64.3
UP,NR,27.59998069,78.05000565,,279.4
J&K,NR,33.45,76.24,,45.1
Chhattisgarh,WR,22.09042035,82.15998734,,96
Gujarat,WR,22.2587,71.1924,,355.6
MP,WR,21.30039105,76.13001949,,200.8
Maharashtra,WR,19.25023195,73.16017493,,484
Andhra Pradesh,SR,14.7504291,78.57002559,,197.6
Telangana,SR,18.1124,79.0193,,229.2
Karnataka,SR,12.57038129,76.91999711,,273.3
Kerala,SR,8.900372741,76.56999263,,86.3
Tamil Nadu,SR,12.92038576,79.15004187,,341.9
Bihar,ER,25.78541445,87.4799727,,62.1
Jharkhand,ER,23.80039349,86.41998572,,23.1
Odisha,ER,19.82042971,85.90001746,,98.4
West Bengal,ER,22.58039044,88.32994665,,145.2
Assam,NER,26.7499809,94.21666744,,23.2
Punjab,NR,31.51997398,75.98000281,,126.9
Haryana,NR,28.45000633,77.01999101,,124.6
Rajasthan,NR,26.44999921,74.63998124,,215.4
Delhi,NR,28.6699929,77.23000403,,65.9
UP,NR,27.59998069,78.05000565,,297.6
Uttarakhand,NR,30.32040895,78.05000565,,35.8
HP,NR,31.10002545,77.16659704,,26.7
J&K,NR,33.45,76.24,,46.1
Chhattisgarh,WR,22.09042035,82.15998734,,98.1
Gujarat,WR,22.2587,71.1924,,357.6
MP,WR,21.30039105,76.13001949,,203.1
Andhra Pradesh,SR,14.7504291,78.57002559,,198.1
Telangana,SR,18.1124,79.0193,,226.8
Karnataka,SR,12.57038129,76.91999711,,256.3
Kerala,SR,8.900372741,76.56999263,,86.4
Tamil Nadu,SR,12.92038576,79.15004187,,350.1
Bihar,ER,25.78541445,87.4799727,,72.8
Odisha,ER,19.82042971,85.90001746,,98.7
West Bengal,ER,22.58039044,88.32994665,,145.8
Punjab,NR,31.51997398,75.98000281,04-02-2019,129.8
Haryana,NR,28.45000633,77.01999101,04-02-2019,126.3
Rajasthan,NR,26.44999921,74.63998124,04-02-2019,214.8
Delhi,NR,28.6699929,77.23000403,04-02-2019,67.4
UP,NR,27.59998069,78.05000565,04-02-2019,308.6
Uttarakhand,NR,30.32040895,78.05000565,04-02-2019,24
HP,NR,31.10002545,77.16659704,04-02-2019,25.5
J&K,NR,33.45,76.24,04-02-2019,44.4
Chandigarh,NR,30.71999697,76.78000565,04-02-2019,3.2
Chhattisgarh,WR,22.09042035,82.15998734,04-02-2019,97.2
Gujarat,WR,22.2587,71.1924,04-02-2019,364.6
MP,WR,21.30039105,76.13001949,04-02-2019,204.8
Maharashtra,WR,19.25023195,73.16017493,04-02-2019,487.7
Goa,WR,15.491997,73.81800065,04-02-2019,12.4
DNH,WR,20.26657819,73.0166178,04-02-2019,18.5
Andhra Pradesh,SR,14.7504291,78.57002559,04-02-2019,198.8
Telangana,SR,18.1124,79.0193,04-02-2019,225.6
Karnataka,SR,12.57038129,76.91999711,04-02-2019,254.3
Kerala,SR,8.900372741,76.56999263,04-02-2019,86.7
Tamil Nadu,SR,12.92038576,79.15004187,04-02-2019,346
Pondy,SR,11.93499371,79.83000037,04-02-2019,8.5
Bihar,ER,25.78541445,87.4799727,04-02-2019,78.7
Jharkhand,ER,23.80039349,86.41998572,04-02-2019,23.8
Odisha,ER,19.82042971,85.90001746,04-02-2019,90.5
West Bengal,ER,22.58039044,88.32994665,04-02-2019,160.1
Sikkim,ER,27.3333303,88.6166475,04-02-2019,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,04-02-2019,2.1
Assam,NER,26.7499809,94.21666744,04-02-2019,24.6
Manipur,NER,24.79997072,93.95001705,04-02-2019,2.5
Meghalaya,NER,25.57049217,91.8800142,04-02-2019,5.7
Mizoram,NER,23.71039899,92.72001461,04-02-2019,1.9
Nagaland,NER,25.6669979,94.11657019,04-02-2019,2.2
Tripura,NER,23.83540428,91.27999914,04-02-2019,3.9
Punjab,NR,31.51997398,75.98000281,04-03-2019,131.5
Haryana,NR,28.45000633,77.01999101,04-03-2019,129.4
Rajasthan,NR,26.44999921,74.63998124,04-03-2019,222.9
Delhi,NR,28.6699929,77.23000403,04-03-2019,71.8
UP,NR,27.59998069,78.05000565,04-03-2019,317.9
Uttarakhand,NR,30.32040895,78.05000565,04-03-2019,36.9
HP,NR,31.10002545,77.16659704,04-03-2019,25.6
J&K,NR,33.45,76.24,04-03-2019,36
Chandigarh,NR,30.71999697,76.78000565,04-03-2019,3.4
Chhattisgarh,WR,22.09042035,82.15998734,04-03-2019,97.6
Gujarat,WR,22.2587,71.1924,04-03-2019,366.5
MP,WR,21.30039105,76.13001949,04-03-2019,205.8
Maharashtra,WR,19.25023195,73.16017493,04-03-2019,483.3
Goa,WR,15.491997,73.81800065,04-03-2019,12.4
DNH,WR,20.26657819,73.0166178,04-03-2019,18.3
Andhra Pradesh,SR,14.7504291,78.57002559,04-03-2019,199.6
Telangana,SR,18.1124,79.0193,04-03-2019,227.8
Karnataka,SR,12.57038129,76.91999711,04-03-2019,255.8
Kerala,SR,8.900372741,76.56999263,04-03-2019,86.5
Tamil Nadu,SR,12.92038576,79.15004187,04-03-2019,351.1
Pondy,SR,11.93499371,79.83000037,04-03-2019,8.4
Bihar,ER,25.78541445,87.4799727,04-03-2019,81.5
Jharkhand,ER,23.80039349,86.41998572,04-03-2019,23.8
Odisha,ER,19.82042971,85.90001746,04-03-2019,90.8
West Bengal,ER,22.58039044,88.32994665,04-03-2019,172.7
Sikkim,ER,27.3333303,88.6166475,04-03-2019,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,04-03-2019,2.3
Assam,NER,26.7499809,94.21666744,04-03-2019,25.8
Manipur,NER,24.79997072,93.95001705,04-03-2019,2.4
Meghalaya,NER,25.57049217,91.8800142,04-03-2019,6
Mizoram,NER,23.71039899,92.72001461,04-03-2019,1.6
Nagaland,NER,25.6669979,94.11657019,04-03-2019,2.1
Tripura,NER,23.83540428,91.27999914,04-03-2019,4.1
Punjab,NR,31.51997398,75.98000281,04-04-2019,130.8
Haryana,NR,28.45000633,77.01999101,04-04-2019,127.6
Rajasthan,NR,26.44999921,74.63998124,04-04-2019,220.4
Delhi,NR,28.6699929,77.23000403,04-04-2019,73.9
UP,NR,27.59998069,78.05000565,04-04-2019,320
Uttarakhand,NR,30.32040895,78.05000565,04-04-2019,36.8
HP,NR,31.10002545,77.16659704,04-04-2019,25.1
J&K,NR,33.45,76.24,04-04-2019,41.9
Chandigarh,NR,30.71999697,76.78000565,04-04-2019,3.4
Chhattisgarh,WR,22.09042035,82.15998734,04-04-2019,102.9
Gujarat,WR,22.2587,71.1924,04-04-2019,366.4
MP,WR,21.30039105,76.13001949,04-04-2019,208.4
Maharashtra,WR,19.25023195,73.16017493,04-04-2019,484
Goa,WR,15.491997,73.81800065,04-04-2019,12.4
DNH,WR,20.26657819,73.0166178,04-04-2019,18.3
Andhra Pradesh,SR,14.7504291,78.57002559,04-04-2019,200.4
Telangana,SR,18.1124,79.0193,04-04-2019,229.1
Karnataka,SR,12.57038129,76.91999711,04-04-2019,253.5
Kerala,SR,8.900372741,76.56999263,04-04-2019,85.9
Tamil Nadu,SR,12.92038576,79.15004187,04-04-2019,349.3
Pondy,SR,11.93499371,79.83000037,04-04-2019,8.4
Bihar,ER,25.78541445,87.4799727,04-04-2019,84.1
Jharkhand,ER,23.80039349,86.41998572,04-04-2019,23.8
Odisha,ER,19.82042971,85.90001746,04-04-2019,91.3
West Bengal,ER,22.58039044,88.32994665,04-04-2019,164.2
Sikkim,ER,27.3333303,88.6166475,04-04-2019,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,04-04-2019,2.3
Assam,NER,26.7499809,94.21666744,04-04-2019,25.6
Manipur,NER,24.79997072,93.95001705,04-04-2019,2.5
Meghalaya,NER,25.57049217,91.8800142,04-04-2019,5.6
Mizoram,NER,23.71039899,92.72001461,04-04-2019,1.6
Nagaland,NER,25.6669979,94.11657019,04-04-2019,2.3
Tripura,NER,23.83540428,91.27999914,04-04-2019,4.2
Punjab,NR,31.51997398,75.98000281,04-05-2019,121.4
Haryana,NR,28.45000633,77.01999101,04-05-2019,113.9
Rajasthan,NR,26.44999921,74.63998124,04-05-2019,217.5
Delhi,NR,28.6699929,77.23000403,04-05-2019,69.1
UP,NR,27.59998069,78.05000565,04-05-2019,292.2
Uttarakhand,NR,30.32040895,78.05000565,04-05-2019,34.1
HP,NR,31.10002545,77.16659704,04-05-2019,23.1
J&K,NR,33.45,76.24,04-05-2019,41.6
Chandigarh,NR,30.71999697,76.78000565,04-05-2019,3
Chhattisgarh,WR,22.09042035,82.15998734,04-05-2019,97.8
Gujarat,WR,22.2587,71.1924,04-05-2019,350.5
MP,WR,21.30039105,76.13001949,04-05-2019,202.5
Maharashtra,WR,19.25023195,73.16017493,04-05-2019,462
Goa,WR,15.491997,73.81800065,04-05-2019,12.4
DNH,WR,20.26657819,73.0166178,04-05-2019,17.7
Andhra Pradesh,SR,14.7504291,78.57002559,04-05-2019,196.7
Telangana,SR,18.1124,79.0193,04-05-2019,219.1
Karnataka,SR,12.57038129,76.91999711,04-05-2019,232.7
Kerala,SR,8.900372741,76.56999263,04-05-2019,79.3
Tamil Nadu,SR,12.92038576,79.15004187,04-05-2019,327
Pondy,SR,11.93499371,79.83000037,04-05-2019,7.8
Bihar,ER,25.78541445,87.4799727,04-05-2019,85.1
Jharkhand,ER,23.80039349,86.41998572,04-05-2019,24
Odisha,ER,19.82042971,85.90001746,04-05-2019,83.1
West Bengal,ER,22.58039044,88.32994665,04-05-2019,158.4
Sikkim,ER,27.3333303,88.6166475,04-05-2019,0.8
Arunachal Pradesh,NER,27.10039878,93.61660071,04-05-2019,1.8
Assam,NER,26.7499809,94.21666744,04-05-2019,15.2
Manipur,NER,24.79997072,93.95001705,04-05-2019,2
Meghalaya,NER,25.57049217,91.8800142,04-05-2019,5.4
Mizoram,NER,23.71039899,92.72001461,04-05-2019,1.4
Nagaland,NER,25.6669979,94.11657019,04-05-2019,1.8
Tripura,NER,23.83540428,91.27999914,04-05-2019,3.8
Punjab,NR,31.51997398,75.98000281,04-06-2019,101.8
Haryana,NR,28.45000633,77.01999101,04-06-2019,117.4
Rajasthan,NR,26.44999921,74.63998124,04-06-2019,232.4
Delhi,NR,28.6699929,77.23000403,04-06-2019,61.4
UP,NR,27.59998069,78.05000565,04-06-2019,261.4
Uttarakhand,NR,30.32040895,78.05000565,04-06-2019,35.9
HP,NR,31.10002545,77.16659704,04-06-2019,28.6
J&K,NR,33.45,76.24,04-06-2019,46.7
Chandigarh,NR,30.71999697,76.78000565,04-06-2019,3.3
Chhattisgarh,WR,22.09042035,82.15998734,04-06-2019,82.4
Gujarat,WR,22.2587,71.1924,04-06-2019,326.2
MP,WR,21.30039105,76.13001949,04-06-2019,226.5
Maharashtra,WR,19.25023195,73.16017493,04-06-2019,439.4
Goa,WR,15.491997,73.81800065,04-06-2019,10.9
DNH,WR,20.26657819,73.0166178,04-06-2019,18.2
Andhra Pradesh,SR,14.7504291,78.57002559,04-06-2019,190.1
Telangana,SR,18.1124,79.0193,04-06-2019,217.3
Karnataka,SR,12.57038129,76.91999711,04-06-2019,235.1
Kerala,SR,8.900372741,76.56999263,04-06-2019,75.2
Tamil Nadu,SR,12.92038576,79.15004187,04-06-2019,318.5
Pondy,SR,11.93499371,79.83000037,04-06-2019,7.6
Bihar,ER,25.78541445,87.4799727,04-06-2019,72.5
Jharkhand,ER,23.80039349,86.41998572,04-06-2019,17.4
Odisha,ER,19.82042971,85.90001746,04-06-2019,76.4
West Bengal,ER,22.58039044,88.32994665,04-06-2019,111.8
Sikkim,ER,27.3333303,88.6166475,04-06-2019,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,04-06-2019,1.9
Assam,NER,26.7499809,94.21666744,04-06-2019,23.7
Manipur,NER,24.79997072,93.95001705,04-06-2019,2.7
Meghalaya,NER,25.57049217,91.8800142,04-06-2019,6.5
Mizoram,NER,23.71039899,92.72001461,04-06-2019,1.9
Nagaland,NER,25.6669979,94.11657019,04-06-2019,2.1
Tripura,NER,23.83540428,91.27999914,04-06-2019,3.7
Punjab,NR,31.51997398,75.98000281,04-07-2019,100.3
Haryana,NR,28.45000633,77.01999101,04-07-2019,117.4
Rajasthan,NR,26.44999921,74.63998124,04-07-2019,228.8
Delhi,NR,28.6699929,77.23000403,04-07-2019,64.1
UP,NR,27.59998069,78.05000565,04-07-2019,259.6
Uttarakhand,NR,30.32040895,78.05000565,04-07-2019,36.2
HP,NR,31.10002545,77.16659704,04-07-2019,29.8
J&K,NR,33.45,76.24,04-07-2019,47.3
Chandigarh,NR,30.71999697,76.78000565,04-07-2019,3.3
Chhattisgarh,WR,22.09042035,82.15998734,04-07-2019,89.8
Gujarat,WR,22.2587,71.1924,04-07-2019,319.2
MP,WR,21.30039105,76.13001949,04-07-2019,223.9
Maharashtra,WR,19.25023195,73.16017493,04-07-2019,433.9
Goa,WR,15.491997,73.81800065,04-07-2019,10.9
DNH,WR,20.26657819,73.0166178,04-07-2019,18.4
Andhra Pradesh,SR,14.7504291,78.57002559,04-07-2019,194.2
Telangana,SR,18.1124,79.0193,04-07-2019,218.5
Karnataka,SR,12.57038129,76.91999711,04-07-2019,234.5
Kerala,SR,8.900372741,76.56999263,04-07-2019,77.1
Tamil Nadu,SR,12.92038576,79.15004187,04-07-2019,327.6
Pondy,SR,11.93499371,79.83000037,04-07-2019,7.7
Bihar,ER,25.78541445,87.4799727,04-07-2019,73
Jharkhand,ER,23.80039349,86.41998572,04-07-2019,21.1
Odisha,ER,19.82042971,85.90001746,04-07-2019,75
West Bengal,ER,22.58039044,88.32994665,04-07-2019,112.5
Sikkim,ER,27.3333303,88.6166475,04-07-2019,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,04-07-2019,2.2
Assam,NER,26.7499809,94.21666744,04-07-2019,22.8
Manipur,NER,24.79997072,93.95001705,04-07-2019,2.1
Meghalaya,NER,25.57049217,91.8800142,04-07-2019,6.6
Mizoram,NER,23.71039899,92.72001461,04-07-2019,1.7
Nagaland,NER,25.6669979,94.11657019,04-07-2019,2.1
Tripura,NER,23.83540428,91.27999914,04-07-2019,2.9
Punjab,NR,31.51997398,75.98000281,04-08-2019,101.6
Haryana,NR,28.45000633,77.01999101,04-08-2019,117.2
Rajasthan,NR,26.44999921,74.63998124,04-08-2019,222.5
Delhi,NR,28.6699929,77.23000403,04-08-2019,66.1
UP,NR,27.59998069,78.05000565,04-08-2019,241.9
Uttarakhand,NR,30.32040895,78.05000565,04-08-2019,37
HP,NR,31.10002545,77.16659704,04-08-2019,30.8
J&K,NR,33.45,76.24,04-08-2019,48.2
Chandigarh,NR,30.71999697,76.78000565,04-08-2019,3.5
Chhattisgarh,WR,22.09042035,82.15998734,04-08-2019,92.1
Gujarat,WR,22.2587,71.1924,04-08-2019,314.6
MP,WR,21.30039105,76.13001949,04-08-2019,212
Maharashtra,WR,19.25023195,73.16017493,04-08-2019,432.9
Goa,WR,15.491997,73.81800065,04-08-2019,10.9
DNH,WR,20.26657819,73.0166178,04-08-2019,18.5
Andhra Pradesh,SR,14.7504291,78.57002559,04-08-2019,199.6
Telangana,SR,18.1124,79.0193,04-08-2019,219.5
Karnataka,SR,12.57038129,76.91999711,04-08-2019,237.7
Kerala,SR,8.900372741,76.56999263,04-08-2019,78.2
Tamil Nadu,SR,12.92038576,79.15004187,04-08-2019,332.8
Pondy,SR,11.93499371,79.83000037,04-08-2019,7.9
Bihar,ER,25.78541445,87.4799727,04-08-2019,62.3
Jharkhand,ER,23.80039349,86.41998572,04-08-2019,21.1
Odisha,ER,19.82042971,85.90001746,04-08-2019,77.4
West Bengal,ER,22.58039044,88.32994665,04-08-2019,109.7
Sikkim,ER,27.3333303,88.6166475,04-08-2019,1.6
Arunachal Pradesh,NER,27.10039878,93.61660071,04-08-2019,2.2
Assam,NER,26.7499809,94.21666744,04-08-2019,22.4
Manipur,NER,24.79997072,93.95001705,04-08-2019,2.7
Meghalaya,NER,25.57049217,91.8800142,04-08-2019,6.4
Mizoram,NER,23.71039899,92.72001461,04-08-2019,1.7
Nagaland,NER,25.6669979,94.11657019,04-08-2019,2.1
Tripura,NER,23.83540428,91.27999914,04-08-2019,3.5
Punjab,NR,31.51997398,75.98000281,04-09-2019,101.6
Haryana,NR,28.45000633,77.01999101,04-09-2019,117.2
Rajasthan,NR,26.44999921,74.63998124,04-09-2019,222.5
Delhi,NR,28.6699929,77.23000403,04-09-2019,66.1
UP,NR,27.59998069,78.05000565,04-09-2019,241.9
Uttarakhand,NR,30.32040895,78.05000565,04-09-2019,37
HP,NR,31.10002545,77.16659704,04-09-2019,30.8
J&K,NR,33.45,76.24,04-09-2019,48.2
Chandigarh,NR,30.71999697,76.78000565,04-09-2019,3.5
Chhattisgarh,WR,22.09042035,82.15998734,04-09-2019,92.1
Gujarat,WR,22.2587,71.1924,04-09-2019,314.6
MP,WR,21.30039105,76.13001949,04-09-2019,212
Maharashtra,WR,19.25023195,73.16017493,04-09-2019,432.9
Goa,WR,15.491997,73.81800065,04-09-2019,10.9
DNH,WR,20.26657819,73.0166178,04-09-2019,18.5
Andhra Pradesh,SR,14.7504291,78.57002559,04-09-2019,196.8
Telangana,SR,18.1124,79.0193,04-09-2019,215.5
Karnataka,SR,12.57038129,76.91999711,04-09-2019,246.3
Kerala,SR,8.900372741,76.56999263,04-09-2019,77.8
Tamil Nadu,SR,12.92038576,79.15004187,04-09-2019,335.5
Pondy,SR,11.93499371,79.83000037,04-09-2019,8.1
Bihar,ER,25.78541445,87.4799727,04-09-2019,63.8
Jharkhand,ER,23.80039349,86.41998572,04-09-2019,20.7
Odisha,ER,19.82042971,85.90001746,04-09-2019,75.9
West Bengal,ER,22.58039044,88.32994665,04-09-2019,109.3
Sikkim,ER,27.3333303,88.6166475,04-09-2019,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,04-09-2019,2.3
Assam,NER,26.7499809,94.21666744,04-09-2019,19.8
Manipur,NER,24.79997072,93.95001705,04-09-2019,2.7
Meghalaya,NER,25.57049217,91.8800142,04-09-2019,6.6
Mizoram,NER,23.71039899,92.72001461,04-09-2019,1.8
Nagaland,NER,25.6669979,94.11657019,04-09-2019,2
Tripura,NER,23.83540428,91.27999914,04-09-2019,2.8
Punjab,NR,31.51997398,75.98000281,04-10-2019,106.8
Haryana,NR,28.45000633,77.01999101,04-10-2019,123.7
Rajasthan,NR,26.44999921,74.63998124,04-10-2019,231.3
Delhi,NR,28.6699929,77.23000403,04-10-2019,65.4
UP,NR,27.59998069,78.05000565,04-10-2019,268
Uttarakhand,NR,30.32040895,78.05000565,04-10-2019,37
HP,NR,31.10002545,77.16659704,04-10-2019,29.5
J&K,NR,33.45,76.24,04-10-2019,50.5
Chandigarh,NR,30.71999697,76.78000565,04-10-2019,3.4
Chhattisgarh,WR,22.09042035,82.15998734,04-10-2019,92.3
Gujarat,WR,22.2587,71.1924,04-10-2019,322.6
MP,WR,21.30039105,76.13001949,04-10-2019,222.6
Maharashtra,WR,19.25023195,73.16017493,04-10-2019,420.9
Goa,WR,15.491997,73.81800065,04-10-2019,9.7
DNH,WR,20.26657819,73.0166178,04-10-2019,17.7
Andhra Pradesh,SR,14.7504291,78.57002559,04-10-2019,192.9
Telangana,SR,18.1124,79.0193,04-10-2019,218.9
Karnataka,SR,12.57038129,76.91999711,04-10-2019,251.6
Kerala,SR,8.900372741,76.56999263,04-10-2019,77
Tamil Nadu,SR,12.92038576,79.15004187,04-10-2019,340.9
Pondy,SR,11.93499371,79.83000037,04-10-2019,8.1
Bihar,ER,25.78541445,87.4799727,04-10-2019,69.1
Jharkhand,ER,23.80039349,86.41998572,04-10-2019,21
Odisha,ER,19.82042971,85.90001746,04-10-2019,75.3
West Bengal,ER,22.58039044,88.32994665,04-10-2019,115.4
Sikkim,ER,27.3333303,88.6166475,04-10-2019,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,04-10-2019,2.1
Assam,NER,26.7499809,94.21666744,04-10-2019,22.9
Manipur,NER,24.79997072,93.95001705,04-10-2019,2.5
Meghalaya,NER,25.57049217,91.8800142,04-10-2019,6.7
Mizoram,NER,23.71039899,92.72001461,04-10-2019,1.8
Nagaland,NER,25.6669979,94.11657019,04-10-2019,2.1
Tripura,NER,23.83540428,91.27999914,04-10-2019,3.4
Punjab,NR,31.51997398,75.98000281,04-11-2019,105.9
Haryana,NR,28.45000633,77.01999101,04-11-2019,111.9
Rajasthan,NR,26.44999921,74.63998124,04-11-2019,223.6
Delhi,NR,28.6699929,77.23000403,04-11-2019,63
UP,NR,27.59998069,78.05000565,04-11-2019,258
Uttarakhand,NR,30.32040895,78.05000565,04-11-2019,36.8
HP,NR,31.10002545,77.16659704,04-11-2019,30.4
J&K,NR,33.45,76.24,04-11-2019,48.8
Chandigarh,NR,30.71999697,76.78000565,04-11-2019,3.4
Chhattisgarh,WR,22.09042035,82.15998734,04-11-2019,92.3
Gujarat,WR,22.2587,71.1924,04-11-2019,322.6
MP,WR,21.30039105,76.13001949,04-11-2019,223.5
Maharashtra,WR,19.25023195,73.16017493,04-11-2019,431.1
Goa,WR,15.491997,73.81800065,04-11-2019,10
DNH,WR,20.26657819,73.0166178,04-11-2019,17.3
Andhra Pradesh,SR,14.7504291,78.57002559,04-11-2019,190.8
Telangana,SR,18.1124,79.0193,04-11-2019,214.6
Karnataka,SR,12.57038129,76.91999711,04-11-2019,247.3
Kerala,SR,8.900372741,76.56999263,04-11-2019,77.6
Tamil Nadu,SR,12.92038576,79.15004187,04-11-2019,334.6
Pondy,SR,11.93499371,79.83000037,04-11-2019,7.8
Bihar,ER,25.78541445,87.4799727,04-11-2019,70.7
Jharkhand,ER,23.80039349,86.41998572,04-11-2019,23.3
Odisha,ER,19.82042971,85.90001746,04-11-2019,86.2
West Bengal,ER,22.58039044,88.32994665,04-11-2019,113
Sikkim,ER,27.3333303,88.6166475,04-11-2019,1.5
Arunachal Pradesh,NER,27.10039878,93.61660071,04-11-2019,2.1
Assam,NER,26.7499809,94.21666744,04-11-2019,23.6
Manipur,NER,24.79997072,93.95001705,04-11-2019,2.7
Meghalaya,NER,25.57049217,91.8800142,04-11-2019,6.8
Mizoram,NER,23.71039899,92.72001461,04-11-2019,1.8
Nagaland,NER,25.6669979,94.11657019,04-11-2019,2.2
Tripura,NER,23.83540428,91.27999914,04-11-2019,3.7
Punjab,NR,31.51997398,75.98000281,04-12-2019,93.1
Haryana,NR,28.45000633,77.01999101,04-12-2019,95
Rajasthan,NR,26.44999921,74.63998124,04-12-2019,212
Delhi,NR,28.6699929,77.23000403,04-12-2019,60.2
UP,NR,27.59998069,78.05000565,04-12-2019,230
Uttarakhand,NR,30.32040895,78.05000565,04-12-2019,31.7
